,dataset,shot,a_type,a_init,combined_way,train_mode,spearman,zeroshot_sr,num_mutations
4896,BLAT_ECOLX_Stiffler_2015,64,context-specific,-1.0,logits,a,0.7474765951562349,0.6915047333459143,1002
4897,BLAT_ECOLX_Stiffler_2015,96,position-specific,-1.0,logits,a,0.7670359043831834,0.6915047333459143,1002
4898,BLAT_ECOLX_Stiffler_2015,96,context-specific,0.1,scores,a,0.7477369779980971,0.6915047333459143,1002
4899,BLAT_ECOLX_Stiffler_2015,64,context-specific,-1.0,scores,full,0.7675285947269914,0.6916616416015213,999
4900,TADBP_HUMAN_Bolognesi_2019,64,position-specific,-1.0,logits,full,0.573321400250612,-0.06422727140543733,240
4901,TADBP_HUMAN_Bolognesi_2019,96,position-specific,-1.0,logits,full,0.5886932015717292,-0.06422727140543733,240
4902,TADBP_HUMAN_Bolognesi_2019,64,single,-1.0,scores,a,0.5731981341681861,-0.06422727140543733,240
4903,TADBP_HUMAN_Bolognesi_2019,64,single,0.1,logits,full,0.5885369487911893,-0.06422727140543733,240
4904,TADBP_HUMAN_Bolognesi_2019,96,context-specific,-1.0,scores,a,0.6073402347871641,-0.06422727140543733,240
4905,TADBP_HUMAN_Bolognesi_2019,64,context-specific,0.1,logits,full,0.6126632461775577,-0.06422727140543733,240
4906,TADBP_HUMAN_Bolognesi_2019,64,position-specific,-1.0,logits,a,0.573202474523201,-0.06422727140543733,240
4907,TADBP_HUMAN_Bolognesi_2019,96,context-specific,0.1,logits,full,0.6190956523097849,-0.06422727140543733,240
4908,TADBP_HUMAN_Bolognesi_2019,96,single,0.1,logits,full,0.5885369487911893,-0.06422727140543733,240
4909,TADBP_HUMAN_Bolognesi_2019,64,position-specific,0.1,scores,full,0.5886037902584202,-0.06422727140543733,240
4910,TADBP_HUMAN_Bolognesi_2019,64,context-specific,0.1,scores,a,0.6073402347871641,-0.06422727140543733,240
4911,TADBP_HUMAN_Bolognesi_2019,64,position-specific,0.1,logits,full,0.5884900729570274,-0.06422727140543733,240
4912,TADBP_HUMAN_Bolognesi_2019,96,none,0.1,scores,full,0.5869961227608651,-0.06422727140543733,240
4913,TADBP_HUMAN_Bolognesi_2019,64,single,0.1,scores,a,0.5883989255017124,-0.06422727140543733,240
4914,TADBP_HUMAN_Bolognesi_2019,64,single,-1.0,scores,full,0.573261503351405,-0.06422727140543733,240
4915,TADBP_HUMAN_Bolognesi_2019,96,single,0.1,scores,full,0.600764596939442,-0.06422727140543733,240
4916,TADBP_HUMAN_Bolognesi_2019,96,context-specific,-1.0,logits,a,0.6080833035657317,-0.06422727140543733,240
4917,TADBP_HUMAN_Bolognesi_2019,64,single,0.1,scores,full,0.5885369487911893,-0.06422727140543733,240
4918,TADBP_HUMAN_Bolognesi_2019,96,single,-1.0,scores,full,0.5890317492628991,-0.06422727140543733,240
4919,TADBP_HUMAN_Bolognesi_2019,64,context-specific,0.1,logits,a,0.6080833035657317,-0.06422727140543733,240
4920,TADBP_HUMAN_Bolognesi_2019,64,context-specific,-1.0,logits,full,0.6126632461775577,-0.06422727140543733,240
4921,TADBP_HUMAN_Bolognesi_2019,96,position-specific,0.1,scores,full,0.60082188962564,-0.06422727140543733,240
4922,TADBP_HUMAN_Bolognesi_2019,96,context-specific,-1.0,logits,full,0.6190956523097849,-0.06422727140543733,240
4923,TADBP_HUMAN_Bolognesi_2019,64,context-specific,0.1,scores,full,0.6127977971830227,-0.06422727140543733,240
4924,TADBP_HUMAN_Bolognesi_2019,64,none,0.1,scores,full,0.5869961227608651,-0.06422727140543733,240
4925,TADBP_HUMAN_Bolognesi_2019,96,single,-1.0,logits,full,0.573306643043561,-0.06422727140543733,240
4926,TADBP_HUMAN_Bolognesi_2019,64,context-specific,-1.0,scores,a,0.6073402347871641,-0.06422727140543733,240
4927,TADBP_HUMAN_Bolognesi_2019,96,position-specific,-1.0,scores,full,0.5889623035826591,-0.06422727140543733,240
4928,TADBP_HUMAN_Bolognesi_2019,64,single,-1.0,logits,a,0.5731981341681861,-0.06422727140543733,240
4929,TADBP_HUMAN_Bolognesi_2019,64,position-specific,-1.0,scores,a,0.57320507873621,-0.06422727140543733,240
4930,TADBP_HUMAN_Bolognesi_2019,96,context-specific,0.1,scores,full,0.6186242897551562,-0.06422727140543733,240
4931,TADBP_HUMAN_Bolognesi_2019,96,single,0.1,scores,a,0.5883989255017124,-0.06422727140543733,240
4932,TADBP_HUMAN_Bolognesi_2019,96,position-specific,-1.0,scores,a,0.57320507873621,-0.06422727140543733,240
4933,TADBP_HUMAN_Bolognesi_2019,64,position-specific,0.1,logits,a,0.5885204554421324,-0.06422727140543733,240
4934,TADBP_HUMAN_Bolognesi_2019,64,position-specific,0.1,scores,a,0.5884440651938683,-0.06422727140543733,240
4935,TADBP_HUMAN_Bolognesi_2019,96,position-specific,0.1,logits,full,0.60067431755513,-0.06422727140543733,240
4936,TADBP_HUMAN_Bolognesi_2019,64,position-specific,-1.0,scores,full,0.573120875848919,-0.06422727140543733,240
4937,TADBP_HUMAN_Bolognesi_2019,96,single,-1.0,scores,a,0.5731981341681861,-0.06422727140543733,240
4938,TADBP_HUMAN_Bolognesi_2019,96,context-specific,0.1,logits,a,0.6080833035657317,-0.06422727140543733,240
4939,TADBP_HUMAN_Bolognesi_2019,64,single,-1.0,logits,full,0.573306643043561,-0.06422727140543733,240
4940,TADBP_HUMAN_Bolognesi_2019,96,single,0.1,logits,a,0.5884822603180003,-0.06422727140543733,240
4941,TADBP_HUMAN_Bolognesi_2019,96,position-specific,0.1,scores,a,0.5884440651938683,-0.06422727140543733,240
4942,TADBP_HUMAN_Bolognesi_2019,96,position-specific,0.1,logits,a,0.5885204554421324,-0.06422727140543733,240
4943,TADBP_HUMAN_Bolognesi_2019,96,single,-1.0,logits,a,0.5731981341681861,-0.06422727140543733,240
4944,TADBP_HUMAN_Bolognesi_2019,96,context-specific,-1.0,scores,full,0.6127977971830227,-0.06422727140543733,240
4945,TADBP_HUMAN_Bolognesi_2019,64,single,0.1,logits,a,0.5884822603180003,-0.06422727140543733,240
4946,TADBP_HUMAN_Bolognesi_2019,64,context-specific,-1.0,logits,a,0.6080833035657317,-0.06422727140543733,240
4947,TADBP_HUMAN_Bolognesi_2019,96,position-specific,-1.0,logits,a,0.573202474523201,-0.06422727140543733,240
4948,TADBP_HUMAN_Bolognesi_2019,96,context-specific,0.1,scores,a,0.6073402347871641,-0.06422727140543733,240
4949,TADBP_HUMAN_Bolognesi_2019,64,context-specific,-1.0,scores,full,0.6006909039766534,-0.06192380717977568,239
4950,KKA2_KLEPN_Melnikov_2014,64,position-specific,-1.0,logits,full,0.6684125434036625,0.6440324746384207,996
4951,KKA2_KLEPN_Melnikov_2014,96,position-specific,-1.0,logits,full,0.6639426489768001,0.6436003536727988,992
4952,KKA2_KLEPN_Melnikov_2014,64,single,-1.0,scores,a,0.6683936637320019,0.6440324746384207,996
4953,KKA2_KLEPN_Melnikov_2014,64,single,0.1,logits,full,0.6215808589739311,0.6440324746384207,996
4954,KKA2_KLEPN_Melnikov_2014,96,context-specific,-1.0,scores,a,0.6464470565122332,0.6440324746384207,996
4955,KKA2_KLEPN_Melnikov_2014,64,context-specific,0.1,logits,full,0.635610021745084,0.6440324746384207,996
4956,KKA2_KLEPN_Melnikov_2014,64,position-specific,-1.0,logits,a,0.6685766672010156,0.6440324746384207,996
4957,KKA2_KLEPN_Melnikov_2014,96,context-specific,0.1,logits,full,0.6451298769646836,0.6436003536727988,992
4958,KKA2_KLEPN_Melnikov_2014,96,single,0.1,logits,full,0.6215808589739311,0.6440324746384207,996
4959,KKA2_KLEPN_Melnikov_2014,64,position-specific,0.1,scores,full,0.6216986671534792,0.6440324746384207,996
4960,KKA2_KLEPN_Melnikov_2014,64,context-specific,0.1,scores,a,0.6464470565122332,0.6440324746384207,996
4961,KKA2_KLEPN_Melnikov_2014,64,position-specific,0.1,logits,full,0.6199652594609184,0.6440324746384207,996
4962,KKA2_KLEPN_Melnikov_2014,96,none,0.1,scores,full,0.628124696484534,0.6440324746384207,996
4963,KKA2_KLEPN_Melnikov_2014,64,single,0.1,scores,a,0.6218376990231058,0.6440324746384207,996
4964,KKA2_KLEPN_Melnikov_2014,64,single,-1.0,scores,full,0.6682252709062869,0.6440324746384207,996
4965,KKA2_KLEPN_Melnikov_2014,96,single,0.1,scores,full,0.625763141316599,0.6436003536727988,992
4966,KKA2_KLEPN_Melnikov_2014,96,context-specific,-1.0,logits,a,0.6461901010839135,0.6440324746384207,996
4967,KKA2_KLEPN_Melnikov_2014,64,single,0.1,scores,full,0.6216449429800533,0.6440324746384207,996
4968,KKA2_KLEPN_Melnikov_2014,96,single,-1.0,scores,full,0.6755699233806274,0.6436003536727988,992
4969,KKA2_KLEPN_Melnikov_2014,64,context-specific,0.1,logits,a,0.6461901010839135,0.6440324746384207,996
4970,KKA2_KLEPN_Melnikov_2014,64,context-specific,-1.0,logits,full,0.635610021745084,0.6440324746384207,996
4971,KKA2_KLEPN_Melnikov_2014,96,position-specific,0.1,scores,full,0.6261888922635734,0.6436003536727988,992
4972,KKA2_KLEPN_Melnikov_2014,96,context-specific,-1.0,logits,full,0.6451298769646836,0.6436003536727988,992
4973,KKA2_KLEPN_Melnikov_2014,64,context-specific,0.1,scores,full,0.6358406525106027,0.6440324746384207,996
4974,KKA2_KLEPN_Melnikov_2014,64,none,0.1,scores,full,0.628124696484534,0.6440324746384207,996
4975,KKA2_KLEPN_Melnikov_2014,96,single,-1.0,logits,full,0.6683649403975037,0.6440324746384207,996
4976,KKA2_KLEPN_Melnikov_2014,64,context-specific,-1.0,scores,a,0.6464470565122332,0.6440324746384207,996
4977,KKA2_KLEPN_Melnikov_2014,96,position-specific,-1.0,scores,full,0.6759221210558288,0.6436003536727988,992
4978,KKA2_KLEPN_Melnikov_2014,64,single,-1.0,logits,a,0.6686058156165738,0.6440324746384207,996
4979,KKA2_KLEPN_Melnikov_2014,64,position-specific,-1.0,scores,a,0.6684018009980119,0.6440324746384207,996
4980,KKA2_KLEPN_Melnikov_2014,96,context-specific,0.1,scores,full,0.645415128685498,0.6436003536727988,992
4981,KKA2_KLEPN_Melnikov_2014,96,single,0.1,scores,a,0.6218376990231058,0.6440324746384207,996
4982,KKA2_KLEPN_Melnikov_2014,96,position-specific,-1.0,scores,a,0.6684018009980119,0.6440324746384207,996
4983,KKA2_KLEPN_Melnikov_2014,64,position-specific,0.1,logits,a,0.6214805884244105,0.6440324746384207,996
4984,KKA2_KLEPN_Melnikov_2014,64,position-specific,0.1,scores,a,0.6216991893959246,0.6440324746384207,996
4985,KKA2_KLEPN_Melnikov_2014,96,position-specific,0.1,logits,full,0.6241839002662641,0.6436003536727988,992
4986,KKA2_KLEPN_Melnikov_2014,64,position-specific,-1.0,scores,full,0.6684145230668859,0.6440324746384207,996
4987,KKA2_KLEPN_Melnikov_2014,96,single,-1.0,scores,a,0.6683936637320019,0.6440324746384207,996
4988,KKA2_KLEPN_Melnikov_2014,96,context-specific,0.1,logits,a,0.6461901010839135,0.6440324746384207,996
4989,KKA2_KLEPN_Melnikov_2014,64,single,-1.0,logits,full,0.6683649403975037,0.6440324746384207,996
4990,KKA2_KLEPN_Melnikov_2014,96,single,0.1,logits,a,0.6217955795626241,0.6440324746384207,996
4991,KKA2_KLEPN_Melnikov_2014,96,position-specific,0.1,scores,a,0.6216991893959246,0.6440324746384207,996
4992,KKA2_KLEPN_Melnikov_2014,96,position-specific,0.1,logits,a,0.6214805884244105,0.6440324746384207,996
4993,KKA2_KLEPN_Melnikov_2014,96,single,-1.0,logits,a,0.6686058156165738,0.6440324746384207,996
4994,KKA2_KLEPN_Melnikov_2014,96,context-specific,-1.0,scores,full,0.6358406525106027,0.6440324746384207,996
4995,KKA2_KLEPN_Melnikov_2014,64,single,0.1,logits,a,0.6217955795626241,0.6440324746384207,996
4996,KKA2_KLEPN_Melnikov_2014,64,context-specific,-1.0,logits,a,0.6461901010839135,0.6440324746384207,996
4997,KKA2_KLEPN_Melnikov_2014,96,position-specific,-1.0,logits,a,0.6685766672010156,0.6440324746384207,996
4998,KKA2_KLEPN_Melnikov_2014,96,context-specific,0.1,scores,a,0.6464470565122332,0.6440324746384207,996
4999,KKA2_KLEPN_Melnikov_2014,64,context-specific,-1.0,scores,full,0.6441746678463152,0.6436003536727988,992
5000,TRPC_THEMA_Chan_2017,64,position-specific,-1.0,logits,full,0.5590309719660183,0.5159307640874041,306
5001,TRPC_THEMA_Chan_2017,96,position-specific,-1.0,logits,full,0.6115428971715118,0.5143239733809447,304
5002,TRPC_THEMA_Chan_2017,64,single,-1.0,scores,a,0.5575647021401214,0.5159307640874041,306
5003,TRPC_THEMA_Chan_2017,64,single,0.1,logits,full,0.5942486707348918,0.5159307640874041,306
5004,TRPC_THEMA_Chan_2017,96,context-specific,-1.0,scores,a,0.49760385711470684,0.5159307640874041,306
5005,TRPC_THEMA_Chan_2017,64,context-specific,0.1,logits,full,0.5528932443743255,0.5159307640874041,306
5006,TRPC_THEMA_Chan_2017,64,position-specific,-1.0,logits,a,0.5579165063828389,0.5159307640874041,306
5007,TRPC_THEMA_Chan_2017,96,context-specific,0.1,logits,full,0.5383080327014582,0.5143239733809447,304
5008,TRPC_THEMA_Chan_2017,96,single,0.1,logits,full,0.5942486707348918,0.5159307640874041,306
5009,TRPC_THEMA_Chan_2017,64,position-specific,0.1,scores,full,0.5942800818279916,0.5159307640874041,306
5010,TRPC_THEMA_Chan_2017,64,context-specific,0.1,scores,a,0.49760385711470684,0.5159307640874041,306
5011,TRPC_THEMA_Chan_2017,64,position-specific,0.1,logits,full,0.5583993995874258,0.5159307640874041,306
5012,TRPC_THEMA_Chan_2017,96,none,0.1,scores,full,0.5620380606121017,0.5159307640874041,306
5013,TRPC_THEMA_Chan_2017,64,single,0.1,scores,a,0.5941883614361403,0.5159307640874041,306
5014,TRPC_THEMA_Chan_2017,64,single,-1.0,scores,full,0.5574700500462476,0.5159307640874041,306
5015,TRPC_THEMA_Chan_2017,96,single,0.1,scores,full,0.6226334583415201,0.5143239733809447,304
5016,TRPC_THEMA_Chan_2017,96,context-specific,-1.0,logits,a,0.5379914029932259,0.5159307640874041,306
5017,TRPC_THEMA_Chan_2017,64,single,0.1,scores,full,0.5942256359332854,0.5159307640874041,306
5018,TRPC_THEMA_Chan_2017,96,single,-1.0,scores,full,0.5099650603541803,0.5143239733809447,304
5019,TRPC_THEMA_Chan_2017,64,context-specific,0.1,logits,a,0.5379914029932259,0.5159307640874041,306
5020,TRPC_THEMA_Chan_2017,64,context-specific,-1.0,logits,full,0.5528932443743255,0.5159307640874041,306
5021,TRPC_THEMA_Chan_2017,96,position-specific,0.1,scores,full,0.622485242484559,0.5143239733809447,304
5022,TRPC_THEMA_Chan_2017,96,context-specific,-1.0,logits,full,0.5383080327014582,0.5143239733809447,304
5023,TRPC_THEMA_Chan_2017,64,context-specific,0.1,scores,full,0.5553102232847082,0.5159307640874041,306
5024,TRPC_THEMA_Chan_2017,64,none,0.1,scores,full,0.5620380606121017,0.5159307640874041,306
5025,TRPC_THEMA_Chan_2017,96,single,-1.0,logits,full,0.5579257203034814,0.5159307640874041,306
5026,TRPC_THEMA_Chan_2017,64,context-specific,-1.0,scores,a,0.49760385711470684,0.5159307640874041,306
5027,TRPC_THEMA_Chan_2017,96,position-specific,-1.0,scores,full,0.5098176987672883,0.5143239733809447,304
5028,TRPC_THEMA_Chan_2017,64,single,-1.0,logits,a,0.5576932782145432,0.5159307640874041,306
5029,TRPC_THEMA_Chan_2017,64,position-specific,-1.0,scores,a,0.5575136067620127,0.5159307640874041,306
5030,TRPC_THEMA_Chan_2017,96,context-specific,0.1,scores,full,0.537859540915265,0.5143239733809447,304
5031,TRPC_THEMA_Chan_2017,96,single,0.1,scores,a,0.5941883614361403,0.5159307640874041,306
5032,TRPC_THEMA_Chan_2017,96,position-specific,-1.0,scores,a,0.5575136067620127,0.5159307640874041,306
5033,TRPC_THEMA_Chan_2017,64,position-specific,0.1,logits,a,0.5942415508871226,0.5159307640874041,306
5034,TRPC_THEMA_Chan_2017,64,position-specific,0.1,scores,a,0.5940727686135332,0.5159307640874041,306
5035,TRPC_THEMA_Chan_2017,96,position-specific,0.1,logits,full,0.623461673173357,0.5143239733809447,304
5036,TRPC_THEMA_Chan_2017,64,position-specific,-1.0,scores,full,0.5571965641289923,0.5159307640874041,306
5037,TRPC_THEMA_Chan_2017,96,single,-1.0,scores,a,0.5575647021401214,0.5159307640874041,306
5038,TRPC_THEMA_Chan_2017,96,context-specific,0.1,logits,a,0.5379914029932259,0.5159307640874041,306
5039,TRPC_THEMA_Chan_2017,64,single,-1.0,logits,full,0.5579257203034814,0.5159307640874041,306
5040,TRPC_THEMA_Chan_2017,96,single,0.1,logits,a,0.5943362029809965,0.5159307640874041,306
5041,TRPC_THEMA_Chan_2017,96,position-specific,0.1,scores,a,0.5940727686135332,0.5159307640874041,306
5042,TRPC_THEMA_Chan_2017,96,position-specific,0.1,logits,a,0.5942415508871226,0.5159307640874041,306
5043,TRPC_THEMA_Chan_2017,96,single,-1.0,logits,a,0.5576932782145432,0.5159307640874041,306
5044,TRPC_THEMA_Chan_2017,96,context-specific,-1.0,scores,full,0.5553102232847082,0.5159307640874041,306
5045,TRPC_THEMA_Chan_2017,64,single,0.1,logits,a,0.5943362029809965,0.5159307640874041,306
5046,TRPC_THEMA_Chan_2017,64,context-specific,-1.0,logits,a,0.5379914029932259,0.5159307640874041,306
5047,TRPC_THEMA_Chan_2017,96,position-specific,-1.0,logits,a,0.5579165063828389,0.5159307640874041,306
5048,TRPC_THEMA_Chan_2017,96,context-specific,0.1,scores,a,0.49760385711470684,0.5159307640874041,306
5049,TRPC_THEMA_Chan_2017,64,context-specific,-1.0,scores,full,0.5855308007073357,0.5143239733809447,304
5050,GLPA_HUMAN_Elazar_2016,64,position-specific,-1.0,logits,full,0.47716355318337783,0.37430423179565386,54
5051,GLPA_HUMAN_Elazar_2016,96,position-specific,-1.0,logits,full,0.6401052883464943,0.37312412402146783,56
5052,GLPA_HUMAN_Elazar_2016,64,single,-1.0,scores,a,0.47716355318337783,0.37430423179565386,54
5053,GLPA_HUMAN_Elazar_2016,64,single,0.1,logits,full,0.3961113229126954,0.37430423179565386,54
5054,GLPA_HUMAN_Elazar_2016,96,context-specific,-1.0,scores,a,0.46305756767060624,0.37430423179565386,54
5055,GLPA_HUMAN_Elazar_2016,64,context-specific,0.1,logits,full,0.46305756767060624,0.37430423179565386,54
5056,GLPA_HUMAN_Elazar_2016,64,position-specific,-1.0,logits,a,0.47716355318337783,0.37430423179565386,54
5057,GLPA_HUMAN_Elazar_2016,96,context-specific,0.1,logits,full,0.6749051379345709,0.37312412402146783,56
5058,GLPA_HUMAN_Elazar_2016,96,single,0.1,logits,full,0.3961113229126954,0.37430423179565386,54
5059,GLPA_HUMAN_Elazar_2016,64,position-specific,0.1,scores,full,0.3961113229126954,0.37430423179565386,54
5060,GLPA_HUMAN_Elazar_2016,64,context-specific,0.1,scores,a,0.46305756767060624,0.37430423179565386,54
5061,GLPA_HUMAN_Elazar_2016,64,position-specific,0.1,logits,full,0.3961113229126954,0.37430423179565386,54
5062,GLPA_HUMAN_Elazar_2016,96,none,0.1,scores,full,0.4088448341593595,0.37430423179565386,54
5063,GLPA_HUMAN_Elazar_2016,64,single,0.1,scores,a,0.3961113229126954,0.37430423179565386,54
5064,GLPA_HUMAN_Elazar_2016,64,single,-1.0,scores,full,0.47716355318337783,0.37430423179565386,54
5065,GLPA_HUMAN_Elazar_2016,96,single,0.1,scores,full,0.6352510853587666,0.37312412402146783,56
5066,GLPA_HUMAN_Elazar_2016,96,context-specific,-1.0,logits,a,0.46305756767060624,0.37430423179565386,54
5067,GLPA_HUMAN_Elazar_2016,64,single,0.1,scores,full,0.3961113229126954,0.37430423179565386,54
5068,GLPA_HUMAN_Elazar_2016,96,single,-1.0,scores,full,0.6396950740095032,0.37312412402146783,56
5069,GLPA_HUMAN_Elazar_2016,64,context-specific,0.1,logits,a,0.46305756767060624,0.37430423179565386,54
5070,GLPA_HUMAN_Elazar_2016,64,context-specific,-1.0,logits,full,0.46305756767060624,0.37430423179565386,54
5071,GLPA_HUMAN_Elazar_2016,96,position-specific,0.1,scores,full,0.635798037808088,0.37312412402146783,56
5072,GLPA_HUMAN_Elazar_2016,96,context-specific,-1.0,logits,full,0.6749051379345709,0.37312412402146783,56
5073,GLPA_HUMAN_Elazar_2016,64,context-specific,0.1,scores,full,0.46305756767060624,0.37430423179565386,54
5074,GLPA_HUMAN_Elazar_2016,64,none,0.1,scores,full,0.4088448341593595,0.37430423179565386,54
5075,GLPA_HUMAN_Elazar_2016,96,single,-1.0,logits,full,0.47716355318337783,0.37430423179565386,54
5076,GLPA_HUMAN_Elazar_2016,64,context-specific,-1.0,scores,a,0.46305756767060624,0.37430423179565386,54
5077,GLPA_HUMAN_Elazar_2016,96,position-specific,-1.0,scores,full,0.6405155026834853,0.37312412402146783,56
5078,GLPA_HUMAN_Elazar_2016,64,single,-1.0,logits,a,0.47716355318337783,0.37430423179565386,54
5079,GLPA_HUMAN_Elazar_2016,64,position-specific,-1.0,scores,a,0.47716355318337783,0.37430423179565386,54
5080,GLPA_HUMAN_Elazar_2016,96,context-specific,0.1,scores,full,0.6749051379345709,0.37312412402146783,56
5081,GLPA_HUMAN_Elazar_2016,96,single,0.1,scores,a,0.3961113229126954,0.37430423179565386,54
5082,GLPA_HUMAN_Elazar_2016,96,position-specific,-1.0,scores,a,0.47716355318337783,0.37430423179565386,54
5083,GLPA_HUMAN_Elazar_2016,64,position-specific,0.1,logits,a,0.3961113229126954,0.37430423179565386,54
5084,GLPA_HUMAN_Elazar_2016,64,position-specific,0.1,scores,a,0.3961113229126954,0.37430423179565386,54
5085,GLPA_HUMAN_Elazar_2016,96,position-specific,0.1,logits,full,0.635798037808088,0.37312412402146783,56
5086,GLPA_HUMAN_Elazar_2016,64,position-specific,-1.0,scores,full,0.47716355318337783,0.37430423179565386,54
5087,GLPA_HUMAN_Elazar_2016,96,single,-1.0,scores,a,0.47716355318337783,0.37430423179565386,54
5088,GLPA_HUMAN_Elazar_2016,96,context-specific,0.1,logits,a,0.46305756767060624,0.37430423179565386,54
5089,GLPA_HUMAN_Elazar_2016,64,single,-1.0,logits,full,0.47716355318337783,0.37430423179565386,54
5090,GLPA_HUMAN_Elazar_2016,96,single,0.1,logits,a,0.3961113229126954,0.37430423179565386,54
5091,GLPA_HUMAN_Elazar_2016,96,position-specific,0.1,scores,a,0.3961113229126954,0.37430423179565386,54
5092,GLPA_HUMAN_Elazar_2016,96,position-specific,0.1,logits,a,0.3961113229126954,0.37430423179565386,54
5093,GLPA_HUMAN_Elazar_2016,96,single,-1.0,logits,a,0.47716355318337783,0.37430423179565386,54
5094,GLPA_HUMAN_Elazar_2016,96,context-specific,-1.0,scores,full,0.46305756767060624,0.37430423179565386,54
5095,GLPA_HUMAN_Elazar_2016,64,single,0.1,logits,a,0.3961113229126954,0.37430423179565386,54
5096,GLPA_HUMAN_Elazar_2016,64,context-specific,-1.0,logits,a,0.46305756767060624,0.37430423179565386,54
5097,GLPA_HUMAN_Elazar_2016,96,position-specific,-1.0,logits,a,0.47716355318337783,0.37430423179565386,54
5098,GLPA_HUMAN_Elazar_2016,96,context-specific,0.1,scores,a,0.46305756767060624,0.37430423179565386,54
5099,GLPA_HUMAN_Elazar_2016,64,context-specific,-1.0,scores,full,0.40714285714285714,0.3574489795918367,49
5100,CALM1_HUMAN_Weile_2017,64,position-specific,-1.0,logits,full,0.2011188861339053,0.19216150671656634,366
5101,CALM1_HUMAN_Weile_2017,96,position-specific,-1.0,logits,full,0.22422005652943414,0.1885642423189147,368
5102,CALM1_HUMAN_Weile_2017,64,single,-1.0,scores,a,0.20142459205912377,0.19216150671656634,366
5103,CALM1_HUMAN_Weile_2017,64,single,0.1,logits,full,0.2115968404595065,0.19216150671656634,366
5104,CALM1_HUMAN_Weile_2017,96,context-specific,-1.0,scores,a,0.19227054754097375,0.19216150671656634,366
5105,CALM1_HUMAN_Weile_2017,64,context-specific,0.1,logits,full,0.19227752321660918,0.19216150671656634,366
5106,CALM1_HUMAN_Weile_2017,64,position-specific,-1.0,logits,a,0.20137710851269272,0.19216150671656634,366
5107,CALM1_HUMAN_Weile_2017,96,context-specific,0.1,logits,full,0.23090515298180975,0.1885642423189147,368
5108,CALM1_HUMAN_Weile_2017,96,single,0.1,logits,full,0.2115968404595065,0.19216150671656634,366
5109,CALM1_HUMAN_Weile_2017,64,position-specific,0.1,scores,full,0.21146001931283148,0.19216150671656634,366
5110,CALM1_HUMAN_Weile_2017,64,context-specific,0.1,scores,a,0.19227054754097375,0.19216150671656634,366
5111,CALM1_HUMAN_Weile_2017,64,position-specific,0.1,logits,full,0.21126567943723223,0.19216150671656634,366
5112,CALM1_HUMAN_Weile_2017,96,none,0.1,scores,full,0.21130373970254165,0.19216150671656634,366
5113,CALM1_HUMAN_Weile_2017,64,single,0.1,scores,a,0.21136774458600413,0.19216150671656634,366
5114,CALM1_HUMAN_Weile_2017,64,single,-1.0,scores,full,0.20146913847897144,0.19216150671656634,366
5115,CALM1_HUMAN_Weile_2017,96,single,0.1,scores,full,0.2081188055991509,0.1885642423189147,368
5116,CALM1_HUMAN_Weile_2017,96,context-specific,-1.0,logits,a,0.19228865982157112,0.19216150671656634,366
5117,CALM1_HUMAN_Weile_2017,64,single,0.1,scores,full,0.2115642873065409,0.19216150671656634,366
5118,CALM1_HUMAN_Weile_2017,96,single,-1.0,scores,full,0.22408882512192976,0.1885642423189147,368
5119,CALM1_HUMAN_Weile_2017,64,context-specific,0.1,logits,a,0.19228865982157112,0.19216150671656634,366
5120,CALM1_HUMAN_Weile_2017,64,context-specific,-1.0,logits,full,0.19227752321660918,0.19216150671656634,366
5121,CALM1_HUMAN_Weile_2017,96,position-specific,0.1,scores,full,0.20846458229855702,0.1885642423189147,368
5122,CALM1_HUMAN_Weile_2017,96,context-specific,-1.0,logits,full,0.23090515298180975,0.1885642423189147,368
5123,CALM1_HUMAN_Weile_2017,64,context-specific,0.1,scores,full,0.19224252245815748,0.19216150671656634,366
5124,CALM1_HUMAN_Weile_2017,64,none,0.1,scores,full,0.21130373970254165,0.19216150671656634,366
5125,CALM1_HUMAN_Weile_2017,96,single,-1.0,logits,full,0.20153204193996513,0.19216150671656634,366
5126,CALM1_HUMAN_Weile_2017,64,context-specific,-1.0,scores,a,0.19227054754097375,0.19216150671656634,366
5127,CALM1_HUMAN_Weile_2017,96,position-specific,-1.0,scores,full,0.2238692232069866,0.1885642423189147,368
5128,CALM1_HUMAN_Weile_2017,64,single,-1.0,logits,a,0.20148798504121468,0.19216150671656634,366
5129,CALM1_HUMAN_Weile_2017,64,position-specific,-1.0,scores,a,0.2014860269568258,0.19216150671656634,366
5130,CALM1_HUMAN_Weile_2017,96,context-specific,0.1,scores,full,0.23938775852963556,0.1885642423189147,368
5131,CALM1_HUMAN_Weile_2017,96,single,0.1,scores,a,0.21136774458600413,0.19216150671656634,366
5132,CALM1_HUMAN_Weile_2017,96,position-specific,-1.0,scores,a,0.2014860269568258,0.19216150671656634,366
5133,CALM1_HUMAN_Weile_2017,64,position-specific,0.1,logits,a,0.21145904027063703,0.19216150671656634,366
5134,CALM1_HUMAN_Weile_2017,64,position-specific,0.1,scores,a,0.21143089280754646,0.19216150671656634,366
5135,CALM1_HUMAN_Weile_2017,96,position-specific,0.1,logits,full,0.20861507703193363,0.1885642423189147,368
5136,CALM1_HUMAN_Weile_2017,64,position-specific,-1.0,scores,full,0.2013988922015193,0.19216150671656634,366
5137,CALM1_HUMAN_Weile_2017,96,single,-1.0,scores,a,0.20142459205912377,0.19216150671656634,366
