,dataset,shot,a_type,a_init,combined_way,train_mode,spearman,zeroshot_sr,num_mutations
2208,RL40A_YEAST_Roscoe_2013,96,position-specific,0.1,scores,full,0.6412896236434762,0.3593531829342449,240
2209,RL40A_YEAST_Roscoe_2013,96,context-specific,-1.0,logits,full,0.6202163319746574,0.3593531829342449,240
2210,RL40A_YEAST_Roscoe_2013,96,single,-1.0,logits,full,0.6199949738688925,0.3593531829342449,240
2211,RL40A_YEAST_Roscoe_2013,96,position-specific,-1.0,scores,full,0.6201764007085194,0.3593531829342449,240
2212,RL40A_YEAST_Roscoe_2013,96,context-specific,0.1,scores,full,0.6203178962820084,0.3593531829342449,240
2213,RL40A_YEAST_Roscoe_2013,96,single,0.1,scores,a,0.6409267699642224,0.3593531829342449,240
2214,RL40A_YEAST_Roscoe_2013,96,position-specific,-1.0,scores,a,0.6201364694423815,0.3593531829342449,240
2215,RL40A_YEAST_Roscoe_2013,96,position-specific,0.1,logits,full,0.6403486346762246,0.3593531829342449,240
2216,RL40A_YEAST_Roscoe_2013,96,single,-1.0,scores,a,0.6203057432879664,0.3593531829342449,240
2217,RL40A_YEAST_Roscoe_2013,96,context-specific,0.1,logits,a,0.6198821246385026,0.3593531829342449,240
2218,RL40A_YEAST_Roscoe_2013,96,single,0.1,logits,a,0.6410595848276813,0.3593531829342449,240
2219,RL40A_YEAST_Roscoe_2013,96,position-specific,0.1,scores,a,0.6412453520223231,0.3593531829342449,240
2220,RL40A_YEAST_Roscoe_2013,96,position-specific,0.1,logits,a,0.6408833664140724,0.3593531829342449,240
2221,RL40A_YEAST_Roscoe_2013,96,single,-1.0,logits,a,0.6203118197849874,0.3593531829342449,240
2222,RL40A_YEAST_Roscoe_2013,96,context-specific,-1.0,scores,full,0.6203178962820084,0.3593531829342449,240
2223,RL40A_YEAST_Roscoe_2013,96,position-specific,-1.0,logits,a,0.6202744927318584,0.3593531829342449,240
2224,RL40A_YEAST_Roscoe_2013,96,context-specific,0.1,scores,a,0.6198474017983827,0.3593531829342449,240
2225,C6KNH7_9INFA_Lee_2018,96,position-specific,-1.0,logits,full,0.5265577324068681,0.502328923308745,2154
2226,C6KNH7_9INFA_Lee_2018,96,context-specific,-1.0,scores,a,0.5166085224466909,0.502328923308745,2154
2227,C6KNH7_9INFA_Lee_2018,96,context-specific,0.1,logits,full,0.4772895070765207,0.502328923308745,2154
2228,C6KNH7_9INFA_Lee_2018,96,single,0.1,logits,full,0.43300341228216427,0.502328923308745,2154
2229,C6KNH7_9INFA_Lee_2018,96,none,0.1,scores,full,0.4433077288205969,0.502328923308745,2154
2230,C6KNH7_9INFA_Lee_2018,96,single,0.1,scores,full,0.433004089492141,0.502328923308745,2154
2231,C6KNH7_9INFA_Lee_2018,96,context-specific,-1.0,logits,a,0.516361145086713,0.502328923308745,2154
2232,C6KNH7_9INFA_Lee_2018,96,single,-1.0,scores,full,0.5267246250421339,0.502328923308745,2154
2233,C6KNH7_9INFA_Lee_2018,96,position-specific,0.1,scores,full,0.43280614605900763,0.502328923308745,2154
2234,C6KNH7_9INFA_Lee_2018,96,context-specific,-1.0,logits,full,0.4772895070765207,0.502328923308745,2154
2235,C6KNH7_9INFA_Lee_2018,96,single,-1.0,logits,full,0.5267235179719238,0.502328923308745,2154
2236,C6KNH7_9INFA_Lee_2018,96,position-specific,-1.0,scores,full,0.5266858271542496,0.502328923308745,2154
2237,C6KNH7_9INFA_Lee_2018,96,context-specific,0.1,scores,full,0.477595691237595,0.502328923308745,2154
2238,C6KNH7_9INFA_Lee_2018,96,single,0.1,scores,a,0.4330604287994393,0.502328923308745,2154
2239,C6KNH7_9INFA_Lee_2018,96,position-specific,-1.0,scores,a,0.5266885323919757,0.502328923308745,2154
2240,C6KNH7_9INFA_Lee_2018,96,position-specific,0.1,logits,full,0.4325207164625559,0.502328923308745,2154
2241,C6KNH7_9INFA_Lee_2018,96,single,-1.0,scores,a,0.5268291838991528,0.502328923308745,2154
2242,C6KNH7_9INFA_Lee_2018,96,context-specific,0.1,logits,a,0.516361145086713,0.502328923308745,2154
2243,C6KNH7_9INFA_Lee_2018,96,single,0.1,logits,a,0.4330555406401927,0.502328923308745,2154
2244,C6KNH7_9INFA_Lee_2018,96,position-specific,0.1,scores,a,0.4328047304019818,0.502328923308745,2154
2245,C6KNH7_9INFA_Lee_2018,96,position-specific,0.1,logits,a,0.4325129837812618,0.502328923308745,2154
2246,C6KNH7_9INFA_Lee_2018,96,single,-1.0,logits,a,0.5268269305769636,0.502328923308745,2154
2247,C6KNH7_9INFA_Lee_2018,96,context-specific,-1.0,scores,full,0.477595691237595,0.502328923308745,2154
2248,C6KNH7_9INFA_Lee_2018,96,position-specific,-1.0,logits,a,0.5265526941567578,0.502328923308745,2154
2249,C6KNH7_9INFA_Lee_2018,96,context-specific,0.1,scores,a,0.5166085224466909,0.502328923308745,2154
2250,MET_HUMAN_Estevam_2023,96,position-specific,-1.0,logits,full,0.5735394128688162,0.5775835978825218,1080
2251,MET_HUMAN_Estevam_2023,96,context-specific,-1.0,scores,a,0.5512308373951263,0.5775835978825218,1080
2252,MET_HUMAN_Estevam_2023,96,context-specific,0.1,logits,full,0.5601628676529827,0.5775835978825218,1080
2253,MET_HUMAN_Estevam_2023,96,single,0.1,logits,full,0.5667122941192521,0.5775835978825218,1080
2254,MET_HUMAN_Estevam_2023,96,none,0.1,scores,full,0.5683926796557071,0.5775835978825218,1080
2255,MET_HUMAN_Estevam_2023,96,single,0.1,scores,full,0.5667122941192521,0.5775835978825218,1080
2256,MET_HUMAN_Estevam_2023,96,context-specific,-1.0,logits,a,0.5510919388605059,0.5775835978825218,1080
2257,MET_HUMAN_Estevam_2023,96,single,-1.0,scores,full,0.5735353262169164,0.5775835978825218,1080
2258,MET_HUMAN_Estevam_2023,96,position-specific,0.1,scores,full,0.566752989170339,0.5775835978825218,1080
2259,MET_HUMAN_Estevam_2023,96,context-specific,-1.0,logits,full,0.5601628676529827,0.5775835978825218,1080
2260,MET_HUMAN_Estevam_2023,96,single,-1.0,logits,full,0.5735367551161821,0.5775835978825218,1080
2261,MET_HUMAN_Estevam_2023,96,position-specific,-1.0,scores,full,0.573560322428071,0.5775835978825218,1080
2262,MET_HUMAN_Estevam_2023,96,context-specific,0.1,scores,full,0.5601737939693677,0.5775835978825218,1080
2263,MET_HUMAN_Estevam_2023,96,single,0.1,scores,a,0.5667104746541871,0.5775835978825218,1080
2264,MET_HUMAN_Estevam_2023,96,position-specific,-1.0,scores,a,0.5735623133610477,0.5775835978825218,1080
2265,MET_HUMAN_Estevam_2023,96,position-specific,0.1,logits,full,0.56677674700213,0.5775835978825218,1080
2266,MET_HUMAN_Estevam_2023,96,single,-1.0,scores,a,0.5735337925317044,0.5775835978825218,1080
2267,MET_HUMAN_Estevam_2023,96,context-specific,0.1,logits,a,0.5510919388605059,0.5775835978825218,1080
2268,MET_HUMAN_Estevam_2023,96,single,0.1,logits,a,0.5667169713828485,0.5775835978825218,1080
2269,MET_HUMAN_Estevam_2023,96,position-specific,0.1,scores,a,0.5667728413441371,0.5775835978825218,1080
2270,MET_HUMAN_Estevam_2023,96,position-specific,0.1,logits,a,0.5667619531317325,0.5775835978825218,1080
2271,MET_HUMAN_Estevam_2023,96,single,-1.0,logits,a,0.5735336877457583,0.5775835978825218,1080
2272,MET_HUMAN_Estevam_2023,96,context-specific,-1.0,scores,full,0.5601737939693677,0.5775835978825218,1080
2273,MET_HUMAN_Estevam_2023,96,position-specific,-1.0,logits,a,0.5735483101482439,0.5775835978825218,1080
2274,MET_HUMAN_Estevam_2023,96,context-specific,0.1,scores,a,0.5512308373951263,0.5775835978825218,1080
2275,ENVZ_ECOLI_Ghose_2023,96,position-specific,-1.0,logits,full,0.27114444567401264,0.2528816119791995,228
2276,ENVZ_ECOLI_Ghose_2023,96,context-specific,-1.0,scores,a,0.27298551430311163,0.2528816119791995,228
2277,ENVZ_ECOLI_Ghose_2023,96,context-specific,0.1,logits,full,0.26109350720107155,0.2528816119791995,228
2278,ENVZ_ECOLI_Ghose_2023,96,single,0.1,logits,full,0.3183013223421213,0.2528816119791995,228
2279,ENVZ_ECOLI_Ghose_2023,96,none,0.1,scores,full,0.26463082993013787,0.2528816119791995,228
2280,ENVZ_ECOLI_Ghose_2023,96,single,0.1,scores,full,0.3186476619852191,0.2528816119791995,228
2281,ENVZ_ECOLI_Ghose_2023,96,context-specific,-1.0,logits,a,0.27253891844753814,0.2528816119791995,228
2282,ENVZ_ECOLI_Ghose_2023,96,single,-1.0,scores,full,0.2711748263444599,0.2528816119791995,228
2283,ENVZ_ECOLI_Ghose_2023,96,position-specific,0.1,scores,full,0.31862234475984647,0.2528816119791995,228
2284,ENVZ_ECOLI_Ghose_2023,96,context-specific,-1.0,logits,full,0.26109350720107155,0.2528816119791995,228
2285,ENVZ_ECOLI_Ghose_2023,96,single,-1.0,logits,full,0.2706988625074541,0.2528816119791995,228
2286,ENVZ_ECOLI_Ghose_2023,96,position-specific,-1.0,scores,full,0.27052873075294986,0.2528816119791995,228
2287,ENVZ_ECOLI_Ghose_2023,96,context-specific,0.1,scores,full,0.26192188681526457,0.2528816119791995,228
2288,ENVZ_ECOLI_Ghose_2023,96,single,0.1,scores,a,0.31868715685680044,0.2528816119791995,228
2289,ENVZ_ECOLI_Ghose_2023,96,position-specific,-1.0,scores,a,0.27124166381944365,0.2528816119791995,228
2290,ENVZ_ECOLI_Ghose_2023,96,position-specific,0.1,logits,full,0.3192491992600732,0.2528816119791995,228
2291,ENVZ_ECOLI_Ghose_2023,96,single,-1.0,scores,a,0.27124166381944365,0.2528816119791995,228
2292,ENVZ_ECOLI_Ghose_2023,96,context-specific,0.1,logits,a,0.27253891844753814,0.2528816119791995,228
2293,ENVZ_ECOLI_Ghose_2023,96,single,0.1,logits,a,0.3184765175417,0.2528816119791995,228
2294,ENVZ_ECOLI_Ghose_2023,96,position-specific,0.1,scores,a,0.318853237855245,0.2528816119791995,228
2295,ENVZ_ECOLI_Ghose_2023,96,position-specific,0.1,logits,a,0.31864361122915946,0.2528816119791995,228
2296,ENVZ_ECOLI_Ghose_2023,96,single,-1.0,logits,a,0.2702836600113427,0.2528816119791995,228
2297,ENVZ_ECOLI_Ghose_2023,96,context-specific,-1.0,scores,full,0.26192188681526457,0.2528816119791995,228
2298,ENVZ_ECOLI_Ghose_2023,96,position-specific,-1.0,logits,a,0.27076266191539317,0.2528816119791995,228
2299,ENVZ_ECOLI_Ghose_2023,96,context-specific,0.1,scores,a,0.27298551430311163,0.2528816119791995,228
2300,NUD15_HUMAN_Suiter_2020,96,position-specific,-1.0,logits,full,0.6693387198171777,0.6148415876882738,570
2301,NUD15_HUMAN_Suiter_2020,96,context-specific,-1.0,scores,a,0.6095751735502959,0.6148415876882738,570
2302,NUD15_HUMAN_Suiter_2020,96,context-specific,0.1,logits,full,0.5963261002512715,0.6148415876882738,570
2303,NUD15_HUMAN_Suiter_2020,96,single,0.1,logits,full,0.6124091555710722,0.6148415876882738,570
2304,NUD15_HUMAN_Suiter_2020,96,none,0.1,scores,full,0.6185721722612151,0.6148415876882738,570
2305,NUD15_HUMAN_Suiter_2020,96,single,0.1,scores,full,0.6126094445418566,0.6148415876882738,570
2306,NUD15_HUMAN_Suiter_2020,96,context-specific,-1.0,logits,a,0.6092160011901997,0.6148415876882738,570
2307,NUD15_HUMAN_Suiter_2020,96,single,-1.0,scores,full,0.690139937905883,0.6148415876882738,570
2308,NUD15_HUMAN_Suiter_2020,96,position-specific,0.1,scores,full,0.6122894746493517,0.6148415876882738,570
2309,NUD15_HUMAN_Suiter_2020,96,context-specific,-1.0,logits,full,0.5963261002512715,0.6148415876882738,570
2310,NUD15_HUMAN_Suiter_2020,96,single,-1.0,logits,full,0.6907881069692138,0.6148415876882738,570
2311,NUD15_HUMAN_Suiter_2020,96,position-specific,-1.0,scores,full,0.6900822681601705,0.6148415876882738,570
2312,NUD15_HUMAN_Suiter_2020,96,context-specific,0.1,scores,full,0.5963745039591899,0.6148415876882738,570
2313,NUD15_HUMAN_Suiter_2020,96,single,0.1,scores,a,0.6124518571018865,0.6148415876882738,570
2314,NUD15_HUMAN_Suiter_2020,96,position-specific,-1.0,scores,a,0.6901542581461106,0.6148415876882738,570
2315,NUD15_HUMAN_Suiter_2020,96,position-specific,0.1,logits,full,0.6106199031122352,0.6148415876882738,570
2316,NUD15_HUMAN_Suiter_2020,96,single,-1.0,scores,a,0.6901409746653566,0.6148415876882738,570
2317,NUD15_HUMAN_Suiter_2020,96,context-specific,0.1,logits,a,0.6092160011901997,0.6148415876882738,570
2318,NUD15_HUMAN_Suiter_2020,96,single,0.1,logits,a,0.6124144041659068,0.6148415876882738,570
2319,NUD15_HUMAN_Suiter_2020,96,position-specific,0.1,scores,a,0.6123008790035599,0.6148415876882738,570
2320,NUD15_HUMAN_Suiter_2020,96,position-specific,0.1,logits,a,0.611982020581717,0.6148415876882738,570
2321,NUD15_HUMAN_Suiter_2020,96,single,-1.0,logits,a,0.6908105268928278,0.6148415876882738,570
2322,NUD15_HUMAN_Suiter_2020,96,context-specific,-1.0,scores,full,0.5963745039591899,0.6148415876882738,570
2323,NUD15_HUMAN_Suiter_2020,96,position-specific,-1.0,logits,a,0.6907792297162219,0.6148415876882738,570
2324,NUD15_HUMAN_Suiter_2020,96,context-specific,0.1,scores,a,0.6095751735502959,0.6148415876882738,570
2325,CCDB_ECOLI_Adkar_2012,96,position-specific,-1.0,logits,full,0.48258695975986743,0.3957076941987939,240
2326,CCDB_ECOLI_Adkar_2012,96,context-specific,-1.0,scores,a,0.4893503054349221,0.3957076941987939,240
2327,CCDB_ECOLI_Adkar_2012,96,context-specific,0.1,logits,full,0.42459249922797215,0.3957076941987939,240
2328,CCDB_ECOLI_Adkar_2012,96,single,0.1,logits,full,0.5347722756591538,0.3957076941987939,240
2329,CCDB_ECOLI_Adkar_2012,96,none,0.1,scores,full,0.36195620290481856,0.3957076941987939,240
2330,CCDB_ECOLI_Adkar_2012,96,single,0.1,scores,full,0.5347335683242506,0.3957076941987939,240
2331,CCDB_ECOLI_Adkar_2012,96,context-specific,-1.0,logits,a,0.49113954111797625,0.3957076941987939,240
2332,CCDB_ECOLI_Adkar_2012,96,single,-1.0,scores,full,0.48457147177293897,0.3957076941987939,240
2333,CCDB_ECOLI_Adkar_2012,96,position-specific,0.1,scores,full,0.5323380626990046,0.3957076941987939,240
2334,CCDB_ECOLI_Adkar_2012,96,context-specific,-1.0,logits,full,0.42459249922797215,0.3957076941987939,240
2335,CCDB_ECOLI_Adkar_2012,96,single,-1.0,logits,full,0.4832136706541993,0.3957076941987939,240
2336,CCDB_ECOLI_Adkar_2012,96,position-specific,-1.0,scores,full,0.48452015193565157,0.3957076941987939,240
2337,CCDB_ECOLI_Adkar_2012,96,context-specific,0.1,scores,full,0.4255958455383285,0.3957076941987939,240
2338,CCDB_ECOLI_Adkar_2012,96,single,0.1,scores,a,0.532610318784953,0.3957076941987939,240
2339,CCDB_ECOLI_Adkar_2012,96,position-specific,-1.0,scores,a,0.48434140233289635,0.3957076941987939,240
2340,CCDB_ECOLI_Adkar_2012,96,position-specific,0.1,logits,full,0.3541138359051025,0.3957076941987939,240
2341,CCDB_ECOLI_Adkar_2012,96,single,-1.0,scores,a,0.4843179169836292,0.3957076941987939,240
2342,CCDB_ECOLI_Adkar_2012,96,context-specific,0.1,logits,a,0.49113954111797625,0.3957076941987939,240
2343,CCDB_ECOLI_Adkar_2012,96,single,0.1,logits,a,0.5322789144119614,0.3957076941987939,240
2344,CCDB_ECOLI_Adkar_2012,96,position-specific,0.1,scores,a,0.5325385579955257,0.3957076941987939,240
2345,CCDB_ECOLI_Adkar_2012,96,position-specific,0.1,logits,a,0.5321536592158702,0.3957076941987939,240
2346,CCDB_ECOLI_Adkar_2012,96,single,-1.0,logits,a,0.48332587843403113,0.3957076941987939,240
2347,CCDB_ECOLI_Adkar_2012,96,context-specific,-1.0,scores,full,0.4255958455383285,0.3957076941987939,240
2348,CCDB_ECOLI_Adkar_2012,96,position-specific,-1.0,logits,a,0.48345417802724966,0.3957076941987939,240
2349,CCDB_ECOLI_Adkar_2012,96,context-specific,0.1,scores,a,0.4893503054349221,0.3957076941987939,240
2350,REV_HV1H2_Fernandes_2016,96,position-specific,-1.0,logits,full,0.3391029878796769,0.23018611575195472,432
2351,REV_HV1H2_Fernandes_2016,96,context-specific,-1.0,scores,a,0.3456330883429327,0.23018611575195472,432
2352,REV_HV1H2_Fernandes_2016,96,context-specific,0.1,logits,full,0.34421936445981804,0.23018611575195472,432
2353,REV_HV1H2_Fernandes_2016,96,single,0.1,logits,full,0.30438905597910465,0.23018611575195472,432
2354,REV_HV1H2_Fernandes_2016,96,none,0.1,scores,full,0.3074147644541471,0.23018611575195472,432
2355,REV_HV1H2_Fernandes_2016,96,single,0.1,scores,full,0.30436777123333864,0.23018611575195472,432
2356,REV_HV1H2_Fernandes_2016,96,context-specific,-1.0,logits,a,0.34539612809636305,0.23018611575195472,432
2357,REV_HV1H2_Fernandes_2016,96,single,-1.0,scores,full,0.3394554513620116,0.23018611575195472,432
2358,REV_HV1H2_Fernandes_2016,96,position-specific,0.1,scores,full,0.3042748923427234,0.23018611575195472,432
2359,REV_HV1H2_Fernandes_2016,96,context-specific,-1.0,logits,full,0.34421936445981804,0.23018611575195472,432
2360,REV_HV1H2_Fernandes_2016,96,single,-1.0,logits,full,0.3394636378026909,0.23018611575195472,432
2361,REV_HV1H2_Fernandes_2016,96,position-specific,-1.0,scores,full,0.33951737062242177,0.23018611575195472,432
2362,REV_HV1H2_Fernandes_2016,96,context-specific,0.1,scores,full,0.34422144828108187,0.23018611575195472,432
2363,REV_HV1H2_Fernandes_2016,96,single,0.1,scores,a,0.30436777123333864,0.23018611575195472,432
2364,REV_HV1H2_Fernandes_2016,96,position-specific,-1.0,scores,a,0.3394489022094682,0.23018611575195472,432
2365,REV_HV1H2_Fernandes_2016,96,position-specific,0.1,logits,full,0.30374039218855786,0.23018611575195472,432
2366,REV_HV1H2_Fernandes_2016,96,single,-1.0,scores,a,0.33955547478267417,0.23018611575195472,432
2367,REV_HV1H2_Fernandes_2016,96,context-specific,0.1,logits,a,0.34539612809636305,0.23018611575195472,432
2368,REV_HV1H2_Fernandes_2016,96,single,0.1,logits,a,0.3043447003550608,0.23018611575195472,432
2369,REV_HV1H2_Fernandes_2016,96,position-specific,0.1,scores,a,0.3042324716955674,0.23018611575195472,432
2370,REV_HV1H2_Fernandes_2016,96,position-specific,0.1,logits,a,0.30399015305146226,0.23018611575195472,432
2371,REV_HV1H2_Fernandes_2016,96,single,-1.0,logits,a,0.3395499675407627,0.23018611575195472,432
2372,REV_HV1H2_Fernandes_2016,96,context-specific,-1.0,scores,full,0.34422144828108187,0.23018611575195472,432
2373,REV_HV1H2_Fernandes_2016,96,position-specific,-1.0,logits,a,0.33940722578419213,0.23018611575195472,432
2374,REV_HV1H2_Fernandes_2016,96,context-specific,0.1,scores,a,0.3456330883429327,0.23018611575195472,432
2375,HMDH_HUMAN_Jiang_2019,96,position-specific,-1.0,logits,full,0.5515279410733008,0.31436794925859507,3372
2376,HMDH_HUMAN_Jiang_2019,96,context-specific,-1.0,scores,a,0.5460725154089064,0.31436794925859507,3372
2377,HMDH_HUMAN_Jiang_2019,96,context-specific,0.1,logits,full,0.531113718383158,0.31436794925859507,3372
2378,HMDH_HUMAN_Jiang_2019,96,single,0.1,logits,full,0.5261011653951868,0.31436794925859507,3372
2379,HMDH_HUMAN_Jiang_2019,96,none,0.1,scores,full,0.5333553632635994,0.31436794925859507,3372
2380,HMDH_HUMAN_Jiang_2019,96,single,0.1,scores,full,0.5261312014433311,0.31436794925859507,3372
2381,HMDH_HUMAN_Jiang_2019,96,context-specific,-1.0,logits,a,0.5461440252561147,0.31436794925859507,3372
2382,HMDH_HUMAN_Jiang_2019,96,single,-1.0,scores,full,0.5507970869580928,0.31436794925859507,3372
2383,HMDH_HUMAN_Jiang_2019,96,position-specific,0.1,scores,full,0.5265664772772963,0.31436794925859507,3372
2384,HMDH_HUMAN_Jiang_2019,96,context-specific,-1.0,logits,full,0.531113718383158,0.31436794925859507,3372
2385,HMDH_HUMAN_Jiang_2019,96,single,-1.0,logits,full,0.5511563072021427,0.31436794925859507,3372
2386,HMDH_HUMAN_Jiang_2019,96,position-specific,-1.0,scores,full,0.5507347346353867,0.31436794925859507,3372
2387,HMDH_HUMAN_Jiang_2019,96,context-specific,0.1,scores,full,0.5312295480114014,0.31436794925859507,3372
2388,HMDH_HUMAN_Jiang_2019,96,single,0.1,scores,a,0.5266367735388983,0.31436794925859507,3372
2389,HMDH_HUMAN_Jiang_2019,96,position-specific,-1.0,scores,a,0.5507905752654493,0.31436794925859507,3372
2390,HMDH_HUMAN_Jiang_2019,96,position-specific,0.1,logits,full,0.5263278326707642,0.31436794925859507,3372
2391,HMDH_HUMAN_Jiang_2019,96,single,-1.0,scores,a,0.5507859268217269,0.31436794925859507,3372
2392,HMDH_HUMAN_Jiang_2019,96,context-specific,0.1,logits,a,0.5461440252561147,0.31436794925859507,3372
2393,HMDH_HUMAN_Jiang_2019,96,single,0.1,logits,a,0.5266175785425228,0.31436794925859507,3372
2394,HMDH_HUMAN_Jiang_2019,96,position-specific,0.1,scores,a,0.5265910752725944,0.31436794925859507,3372
2395,HMDH_HUMAN_Jiang_2019,96,position-specific,0.1,logits,a,0.5264842148367764,0.31436794925859507,3372
2396,HMDH_HUMAN_Jiang_2019,96,single,-1.0,logits,a,0.5511120942324734,0.31436794925859507,3372
2397,HMDH_HUMAN_Jiang_2019,96,context-specific,-1.0,scores,full,0.5312295480114014,0.31436794925859507,3372
2398,HMDH_HUMAN_Jiang_2019,96,position-specific,-1.0,logits,a,0.5511281732988141,0.31436794925859507,3372
2399,HMDH_HUMAN_Jiang_2019,96,context-specific,0.1,scores,a,0.5460725154089064,0.31436794925859507,3372
2400,OPSD_HUMAN_Wan_2019,96,position-specific,-1.0,logits,full,0.776747779065276,0.6835328955838804,36
2401,OPSD_HUMAN_Wan_2019,96,context-specific,-1.0,scores,a,0.7499678125402341,0.6835328955838804,36
2402,OPSD_HUMAN_Wan_2019,96,context-specific,0.1,logits,full,0.7417278228402213,0.6835328955838804,36
2403,OPSD_HUMAN_Wan_2019,96,single,0.1,logits,full,0.7430153212308482,0.6835328955838804,36
2404,OPSD_HUMAN_Wan_2019,96,none,0.1,scores,full,0.7273078408651988,0.6835328955838804,36
2405,OPSD_HUMAN_Wan_2019,96,single,0.1,scores,full,0.7430153212308482,0.6835328955838804,36
2406,OPSD_HUMAN_Wan_2019,96,context-specific,-1.0,logits,a,0.7499678125402341,0.6835328955838804,36
2407,OPSD_HUMAN_Wan_2019,96,single,-1.0,scores,full,0.776747779065276,0.6835328955838804,36
2408,OPSD_HUMAN_Wan_2019,96,position-specific,0.1,scores,full,0.7430153212308482,0.6835328955838804,36
2409,OPSD_HUMAN_Wan_2019,96,context-specific,-1.0,logits,full,0.7417278228402213,0.6835328955838804,36
2410,OPSD_HUMAN_Wan_2019,96,single,-1.0,logits,full,0.776747779065276,0.6835328955838804,36
2411,OPSD_HUMAN_Wan_2019,96,position-specific,-1.0,scores,full,0.776747779065276,0.6835328955838804,36
2412,OPSD_HUMAN_Wan_2019,96,context-specific,0.1,scores,full,0.7455903180121024,0.6835328955838804,36
2413,OPSD_HUMAN_Wan_2019,96,single,0.1,scores,a,0.7430153212308482,0.6835328955838804,36
2414,OPSD_HUMAN_Wan_2019,96,position-specific,-1.0,scores,a,0.776747779065276,0.6835328955838804,36
2415,OPSD_HUMAN_Wan_2019,96,position-specific,0.1,logits,full,0.7422428221964722,0.6835328955838804,36
2416,OPSD_HUMAN_Wan_2019,96,single,-1.0,scores,a,0.776747779065276,0.6835328955838804,36
2417,OPSD_HUMAN_Wan_2019,96,context-specific,0.1,logits,a,0.7499678125402341,0.6835328955838804,36
2418,OPSD_HUMAN_Wan_2019,96,single,0.1,logits,a,0.7430153212308482,0.6835328955838804,36
2419,OPSD_HUMAN_Wan_2019,96,position-specific,0.1,scores,a,0.7430153212308482,0.6835328955838804,36
2420,OPSD_HUMAN_Wan_2019,96,position-specific,0.1,logits,a,0.7430153212308482,0.6835328955838804,36
2421,OPSD_HUMAN_Wan_2019,96,single,-1.0,logits,a,0.776747779065276,0.6835328955838804,36
2422,OPSD_HUMAN_Wan_2019,96,context-specific,-1.0,scores,full,0.7455903180121024,0.6835328955838804,36
2423,OPSD_HUMAN_Wan_2019,96,position-specific,-1.0,logits,a,0.7788077764902792,0.6835328955838804,36
2424,OPSD_HUMAN_Wan_2019,96,context-specific,0.1,scores,a,0.7499678125402341,0.6835328955838804,36
2425,BLAT_ECOLX_Stiffler_2015,96,position-specific,-1.0,logits,full,0.7541778062567244,0.6915047333459143,1002
2426,BLAT_ECOLX_Stiffler_2015,96,context-specific,-1.0,scores,a,0.7360387041816285,0.6915047333459143,1002
2427,BLAT_ECOLX_Stiffler_2015,96,context-specific,0.1,logits,full,0.788870465100725,0.6915047333459143,1002
2428,BLAT_ECOLX_Stiffler_2015,96,single,0.1,logits,full,0.6556573912888514,0.6915047333459143,1002
2429,BLAT_ECOLX_Stiffler_2015,96,none,0.1,scores,full,0.6652312111724171,0.6915047333459143,1002
2430,BLAT_ECOLX_Stiffler_2015,96,single,0.1,scores,full,0.6556669697130584,0.6915047333459143,1002
2431,BLAT_ECOLX_Stiffler_2015,96,context-specific,-1.0,logits,a,0.7357159363352798,0.6915047333459143,1002
2432,BLAT_ECOLX_Stiffler_2015,96,single,-1.0,scores,full,0.7544167300884391,0.6915047333459143,1002
2433,BLAT_ECOLX_Stiffler_2015,96,position-specific,0.1,scores,full,0.6555421758474868,0.6915047333459143,1002
2434,BLAT_ECOLX_Stiffler_2015,96,context-specific,-1.0,logits,full,0.788870465100725,0.6915047333459143,1002
2435,BLAT_ECOLX_Stiffler_2015,96,single,-1.0,logits,full,0.7544512505861417,0.6915047333459143,1002
2436,BLAT_ECOLX_Stiffler_2015,96,position-specific,-1.0,scores,full,0.754349788473682,0.6915047333459143,1002
2437,BLAT_ECOLX_Stiffler_2015,96,context-specific,0.1,scores,full,0.7890543398319223,0.6915047333459143,1002
2438,BLAT_ECOLX_Stiffler_2015,96,single,0.1,scores,a,0.656365097276651,0.6915047333459143,1002
2439,BLAT_ECOLX_Stiffler_2015,96,position-specific,-1.0,scores,a,0.7543312518968232,0.6915047333459143,1002
2440,BLAT_ECOLX_Stiffler_2015,96,position-specific,0.1,logits,full,0.6552842383069477,0.6915047333459143,1002
2441,BLAT_ECOLX_Stiffler_2015,96,single,-1.0,scores,a,0.7543784044633118,0.6915047333459143,1002
2442,BLAT_ECOLX_Stiffler_2015,96,context-specific,0.1,logits,a,0.7357159363352798,0.6915047333459143,1002
2443,BLAT_ECOLX_Stiffler_2015,96,single,0.1,logits,a,0.6563566639691611,0.6915047333459143,1002
2444,BLAT_ECOLX_Stiffler_2015,96,position-specific,0.1,scores,a,0.6555493924684647,0.6915047333459143,1002
2445,BLAT_ECOLX_Stiffler_2015,96,position-specific,0.1,logits,a,0.6552609661953314,0.6915047333459143,1002
2446,BLAT_ECOLX_Stiffler_2015,96,single,-1.0,logits,a,0.7543916687319522,0.6915047333459143,1002
2447,BLAT_ECOLX_Stiffler_2015,96,context-specific,-1.0,scores,full,0.7890543398319223,0.6915047333459143,1002
2448,BLAT_ECOLX_Stiffler_2015,96,position-specific,-1.0,logits,a,0.7542830257834121,0.6915047333459143,1002
2449,BLAT_ECOLX_Stiffler_2015,96,context-specific,0.1,scores,a,0.7360387041816285,0.6915047333459143,1002
2450,TADBP_HUMAN_Bolognesi_2019,96,position-specific,-1.0,logits,full,0.5781799936544009,-0.06422727140543733,240
